Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
0.168172212,-0.320272432,0.900143443,0.202158409
-0.133255125,-0.579589957,0.828612488,1.112046736
0.996015714,-0.470403631,-0.544781832,0.309204095
0.672954835,-0.122372216,-0.315882778,-0.472229409
0.55757595,-0.613710684,-0.191895791,-0.001228393
0.621034337,-0.619852415,0.041771993,-0.750548192
0.472484022,1.181039554,0.327895809,0.084408155
-0.049605434,-0.538645085,1.439009964,0.598227446
0.344125012,-0.108723925,0.900143443,-1.478458853
-1.059170679,-0.62053483,2.22585046,0.41624978
0.632572225,-0.033658326,0.68555058,0.598227446
-0.330841466,0.908073738,1.615452984,1.604456889
0.188363517,-0.62053483,1.458084885,0.170044704
1.027744907,1.365291479,0.34697073,-0.675616212
1.160430625,1.460829515,0.008390881,-0.515047684
0.846023163,0.539569887,-0.010684041,-1.093094385
0.931115091,-0.074603198,-0.115596107,-0.044046667
0.528731229,1.604136568,0.17052771,0.576818309
-0.131812889,-0.463579486,0.847687409,0.352022369
0.625361045,0.41673527,0.561563593,-0.140387784
0.639783406,0.512273305,-0.315882778,-0.943230425
0.189805753,-0.299799996,0.776156455,-0.183206058
0.329702652,-0.217910251,1.133811226,-0.226024333
2.050290277,-0.033658326,-1.102723274,-1.253662913
0.880636828,2.805186157,-0.206201982,0.352022369
0.623918809,-0.265679269,-0.134671028,-0.204615196
-0.007780588,-0.388513886,0.094228026,0.352022369
0.093175937,-0.62053483,-0.225276903,-0.001228393
-0.023645184,-0.62053483,0.275439776,0.394840643
0.38883433,-0.327096578,0.418501684,-0.183206058
0.795544901,1.037732501,0.847687409,-0.921821288
1.034956087,-0.197437815,0.094228026,-0.557865958
1.027744907,-0.36804145,-0.277732936,-0.964639563
0.018179661,-0.224734397,0.132377868,1.069228462
-0.28901662,-0.62053483,0.294514697,1.112046736
0.065773452,-0.606886539,0.451882796,0.459068055
-0.405837742,-0.62053483,1.315022977,0.865841659
0.993131241,-0.62053483,0.399426763,-0.846889309
0.411910107,-0.033658326,0.561563593,-0.290251744
-0.137581834,-0.552293376,0.614019626,0.287794958
-0.164984319,-0.619852415,0.671244389,0.330613232
-0.453431532,-0.62053483,0.742775343,0.865841659
-0.244307302,-0.62053483,0.723700422,0.309204095
-0.040952017,-0.62053483,0.599713435,0.373431506
0.86188776,-0.613710684,-0.458944687,-1.007457837
0.634014461,-0.388513886,-0.439869766,-0.429411135
-0.159215375,-0.606886539,0.184833901,-0.118978647
0.207112586,-0.320272432,0.151452789,0.105817292
-0.242865066,-0.62053483,0.580638514,0.49118176
0.413352343,-0.081427344,-0.153745949,0.266385821
-0.218347053,-0.552293376,0.094228026,0.49118176
0.427774704,-0.600062393,-0.654462628,0.394840643
0.984477825,-0.347569014,-1.102723274,-1.317890325
0.479695202,-0.619852415,-0.191895791,-0.921821288
1.386861687,-0.484051922,-1.012117399,-1.703254793
0.616707628,0.778414976,0.132377868,-1.360708599
-0.211135873,-0.62053483,0.938293285,-0.365183724
1.104183419,-0.62053483,-0.706918661,-0.782661897
1.552718835,0.225659199,-1.336391058,-0.964639563
1.959429405,2.450330597,-3.053133958,1.668684301
2.099326303,4.395212033,-3.372638886,-0.493638546
0.430659176,1.938519692,-1.064573432,-0.204615196
0.344125012,-0.504524358,-0.888130412,-0.09756951
-0.196713512,-0.62053483,-0.563856753,0.309204095
-0.704380607,-0.62053483,-0.458944687,-0.140387784
-0.309207925,-0.62053483,-0.134671028,-0.044046667
-0.238538358,-0.62053483,0.151452789,-0.09756951
-0.839950797,-0.62053483,-0.745068503,0.330613232
-1.532224109,-0.619852415,-0.063140074,0.801614248
-1.739906102,-0.62053483,0.652169468,1.112046736
-1.496168207,-0.62053483,0.50910756,0.780205111
-2.042775676,-0.62053483,0.795231376,1.240501559
-2.106234063,-0.613710684,1.329329168,1.647275164
-2.769662653,-0.613710684,1.963570295,1.722207143
-1.170222856,-0.62053483,0.614019626,0.41624978
-0.371224076,-0.619852415,0.113302947,1.358251813
0.466715078,0.212010908,-0.673537549,-0.921821288
0.318164763,1.440357079,-0.849980569,-0.964639563
0.921019438,3.064503682,-1.512834078,-1.970869006
1.300327523,-0.047306617,-1.155179307,-2.366938043
1.369554854,0.600987196,-0.797524536,-1.189435502
1.598870389,-0.115548071,-1.388847091,-0.675616212
1.663771012,0.225659199,-1.636821065,-0.589979663
0.760931235,-0.183789524,-0.673537549,-0.386592861
-0.046720961,-0.619852415,0.079921835,-0.493638546
0.322491471,-0.606886539,-0.492325799,-0.333070018
0.535942409,-0.449931195,-1.083648353,-0.24743347
-0.346706063,-0.593238248,0.213446283,2.664209176
-0.867353283,-0.62053483,1.257798213,0.705273131
0.749393346,-0.619852415,-0.029758962,-0.365183724
-0.516889919,-0.033658326,0.776156455,0.394840643
1.14023932,-0.538645085,-0.921511524,-0.825480171
1.179179694,0.525921596,-1.655895986,-2.281301494
-0.772165702,0.84665643,1.186267259,1.550934047
-0.149119722,-0.463579486,0.795231376,0.223567546
